"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"101","1992","7","Maharashtra","Jalgaon","1.6","36.9","0.0","4.0","4.0","0.0","0.7","0.0","0.0","26.5","0.0","0.0","26.5","15.3","0.0","0.1","20.9","15.0","50.7","0.1"
"101","1993","7","Maharashtra","Jalgaon","0.4","31.7","0.0","4.7","4.7","0.0","1.5","0.0","0.0","26.0","0.0","0.0","26.0","12.8","0.0","0.0","13.2","15.0","51.8","0.7"
"101","1994","7","Maharashtra","Jalgaon","1.1","38.0","0.0","5.0","5.0","0.0","1.3","0.0","0.0","28.4","0.0","0.0","28.4","16.2","0.0","0.2","23.5","14.1","52.0","0.3"
"101","1995","7","Maharashtra","Jalgaon","0.3","30.2","0.0","8.5","8.5","0.0","0.5","0.0","0.0","26.0","0.6","0.0","26.6","11.2","0.0","0.1","25.7","16.2","51.1","0.8"
"101","1996","7","Maharashtra","Jalgaon","0.2","39.8","0.0","8.2","8.2","0.0","0.5","0.0","0.0","25.8","0.0","0.0","25.8","14.1","0.0","0.0","20.3","15.6","50.0","2.9"
"101","1997","7","Maharashtra","Jalgaon","0.6","36.2","0.0","9.1","9.1","0.0","0.5","0.0","0.0","25.9","0.0","0.0","25.9","11.5","0.0","0.0","10.5","16.1","50.3","3.0"
"101","1998","7","Maharashtra","Jalgaon","0.6","39.2","0.0","11.5","11.5","0.0","0.5","0.0","0.0","29.8","0.0","0.0","29.8","12.6","0.0","0.0","12.0","16.0","36.2","2.3"
"101","1999","7","Maharashtra","Jalgaon","0.4","34.5","0.0","14.5","14.5","0.0","0.4","0.0","0.0","30.1","0.0","0.0","30.1","10.3","0.0","0.0","12.5","15.5","44.1","2.4"
"101","2000","7","Maharashtra","Jalgaon","0.0","22.6","0.0","6.1","6.1","0.0","0.2","0.0","0.0","18.1","0.0","0.0","18.1","4.4","0.0","0.0","15.8","15.4","55.3","3.7"
"101","2001","7","Maharashtra","Jalgaon","0.1","16.5","0.0","6.7","6.7","0.0","0.2","0.0","0.0","19.0","0.0","0.0","19.0","1.9","0.0","0.0","15.5","17.4","50.7","3.8"
"101","2002","7","Maharashtra","Jalgaon","0.2","17.9","0.0","11.9","11.9","0.0","0.4","0.0","0.0","18.9","0.0","0.0","18.9","3.1","0.0","0.0","13.8","16.6","58.7","3.8"
"101","2003","7","Maharashtra","Jalgaon","0.0","33.0","0.0","12.4","12.4","0.0","0.0","0.0","0.0","39.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.6","0.0","0.0"
"101","2004","7","Maharashtra","Jalgaon","0.0","38.4","0.0","11.8","11.8","0.0","0.6","0.0","0.0","46.0","0.0","0.0","0.0","2.9","0.0","0.0","16.5","22.0","0.0","0.0"
"101","2005","7","Maharashtra","Jalgaon","0.0","36.2","0.0","11.6","11.6","0.0","0.9","0.0","0.0","41.4","0.0","0.0","0.0","1.8","0.0","0.0","0.0","22.3","0.0","0.0"
"101","2006","7","Maharashtra","Jalgaon","0.0","50.8","0.0","13.2","13.2","0.0","2.0","0.0","0.0","50.7","0.0","0.0","0.0","2.3","0.0","0.0","0.0","23.7","0.0","0.0"
"101","2007","7","Maharashtra","Jalgaon","0.0","52.6","0.0","11.5","11.5","0.0","2.4","0.0","0.0","31.5","0.0","0.0","0.0","4.4","0.0","0.0","0.0","22.0","0.0","0.0"
"101","2008","7","Maharashtra","Jalgaon","0.0","31.6","0.0","13.0","13.0","0.0","1.2","0.0","0.0","24.0","0.0","0.0","0.0","3.6","0.0","0.0","0.0","22.7","0.0","0.0"
"102","1966","7","Maharashtra","Ahmednagar","1.5","17.3","0.0","67.1","67.1","10.4","1.3","0.0","0.0","4.9","0.3","0.5","5.7","1.9","0.0","0.0","40.3","5.4","1.0","5.3"
"102","1967","7","Maharashtra","Ahmednagar","1.5","17.3","0.0","65.8","65.8","10.4","1.2","0.0","0.0","4.9","0.3","0.3","5.5","1.9","0.0","0.0","40.4","5.4","8.9","6.8"
"102","1968","7","Maharashtra","Ahmednagar","1.8","18.7","0.0","60.8","60.8","8.8","0.8","0.0","0.0","5.0","0.0","0.1","5.1","2.1","0.0","0.0","47.4","8.5","7.8","6.9"
"102","1969","7","Maharashtra","Ahmednagar","1.5","22.2","0.2","53.6","53.8","9.8","0.9","0.0","0.0","4.5","0.0","0.4","4.9","2.3","0.0","0.0","52.0","6.2","7.8","6.9"
"102","1970","7","Maharashtra","Ahmednagar","1.8","27.1","0.1","56.4","56.5","10.2","0.8","0.0","0.0","5.2","0.0","0.2","5.4","2.8","0.0","0.0","52.0","8.5","8.4","7.6"
"102","1971","7","Maharashtra","Ahmednagar","1.0","26.2","0.0","60.3","60.3","5.5","0.6","0.0","0.0","4.5","0.0","0.1","4.6","1.9","0.0","0.0","49.2","6.3","7.3","7.5"
"102","1972","7","Maharashtra","Ahmednagar","1.1","22.5","2.2","44.5","46.7","4.9","0.7","0.0","0.0","2.9","0.0","0.2","3.1","1.3","0.0","0.0","48.2","4.6","5.9","7.8"
"102","1973","7","Maharashtra","Ahmednagar","1.6","27.1","1.8","57.2","59.0","20.5","1.7","0.0","0.0","3.7","0.0","0.2","3.9","2.0","0.0","0.0","50.0","1.4","8.7","10.0"
"102","1974","7","Maharashtra","Ahmednagar","2.2","27.3","1.5","60.8","62.3","16.2","1.5","0.0","0.0","4.4","0.2","0.1","4.7","2.9","0.0","0.0","57.2","3.1","9.2","8.8"
"102","1975","7","Maharashtra","Ahmednagar","3.1","46.4","10.4","61.3","71.7","15.2","1.9","0.0","0.0","4.8","0.2","0.2","5.2","4.1","0.0","0.0","61.6","3.5","9.0","8.9"
"102","1976","7","Maharashtra","Ahmednagar","3.6","45.5","11.1","71.6","82.7","17.2","1.4","0.0","0.0","5.1","0.0","0.2","5.3","5.9","0.0","0.0","62.4","3.9","8.9","7.9"
"102","1977","7","Maharashtra","Ahmednagar","4.4","52.1","37.3","71.8","109.1","15.0","1.2","0.0","0.0","4.9","0.0","0.6","5.5","2.8","0.0","0.1","70.3","4.3","8.7","7.0"
"102","1978","7","Maharashtra","Ahmednagar","2.7","58.2","26.6","74.4","101.0","15.4","1.2","0.0","0.0","6.2","0.0","0.8","7.0","6.3","0.1","0.1","61.6","8.6","8.8","10.0"
"102","1979","7","Maharashtra","Ahmednagar","2.1","51.0","16.4","75.9","92.3","12.0","1.3","0.0","0.0","5.8","0.0","0.9","6.7","4.0","0.0","0.0","58.1","10.6","9.4","10.1"
"102","1980","7","Maharashtra","Ahmednagar","2.4","57.6","15.3","80.2","95.5","17.6","1.4","0.0","0.0","6.3","0.0","0.5","6.8","6.6","0.7","0.0","69.0","17.2","9.3","5.9"
"102","1981","7","Maharashtra","Ahmednagar","2.2","59.8","13.7","80.0","93.7","16.3","1.6","0.0","0.0","8.0","0.0","0.4","8.4","7.1","0.3","0.1","76.3","8.6","8.1","10.8"
"102","1982","7","Maharashtra","Ahmednagar","1.8","47.7","9.4","81.0","90.4","10.2","1.5","0.0","0.0","9.0","0.2","0.2","9.4","9.3","0.0","0.0","82.2","1.7","7.7","10.9"
"102","1983","7","Maharashtra","Ahmednagar","1.4","49.6","12.5","80.5","93.0","13.7","1.5","0.0","0.0","8.0","0.6","0.2","8.8","8.2","0.0","0.0","79.7","1.7","8.0","11.5"
"102","1984","7","Maharashtra","Ahmednagar","1.0","50.7","14.3","80.6","94.9","16.4","2.2","0.0","0.0","8.3","0.5","0.3","9.1","7.6","0.1","0.1","79.2","1.9","8.6","8.9"
"102","1985","7","Maharashtra","Ahmednagar","1.0","50.7","14.5","80.1","94.6","16.8","2.2","0.0","0.0","8.2","0.5","0.3","9.0","7.4","0.2","0.1","79.2","1.8","8.7","8.8"
"102","1986","7","Maharashtra","Ahmednagar","0.9","50.1","14.2","80.4","94.6","17.2","2.3","0.0","0.0","8.1","0.5","0.4","9.0","7.3","0.2","0.1","78.1","1.9","7.2","8.3"
"102","1987","7","Maharashtra","Ahmednagar","1.1","26.0","3.7","81.2","84.9","15.8","3.6","0.0","0.0","12.3","0.8","0.1","13.2","9.3","0.4","0.1","47.0","0.4","11.5","13.9"
"102","1988","7","Maharashtra","Ahmednagar","0.7","44.8","1.8","90.4","92.2","22.1","2.8","0.0","0.0","17.8","5.2","0.3","23.3","26.7","1.4","0.0","47.4","0.4","13.3","16.2"
"102","1989","7","Maharashtra","Ahmednagar","0.7","49.3","1.8","103.5","105.3","18.5","3.2","0.0","0.0","18.0","4.4","0.6","23.0","23.2","0.0","0.0","65.7","1.2","20.2","12.1"
"102","1990","7","Maharashtra","Ahmednagar","0.8","57.1","3.0","96.4","99.4","29.6","3.3","0.0","0.0","18.0","4.4","1.7","24.1","31.4","0.2","0.2","66.9","0.4","18.8","9.8"
"102","1991","7","Maharashtra","Ahmednagar","0.7","60.4","6.9","87.3","94.2","35.0","4.3","0.0","0.0","13.6","6.9","3.5","24.0","6.8","0.2","0.2","71.5","0.2","18.9","12.3"
"102","1992","7","Maharashtra","Ahmednagar","0.4","51.8","9.8","79.6","89.4","42.0","4.1","0.0","0.0","15.0","5.8","1.6","22.4","9.6","0.1","0.0","76.4","0.3","20.7","11.2"
"102","1993","7","Maharashtra","Ahmednagar","0.4","52.2","0.5","73.9","74.4","19.2","4.6","0.0","0.0","13.7","4.8","1.3","19.8","30.2","0.1","0.0","39.8","0.7","18.4","14.5"
"102","1994","7","Maharashtra","Ahmednagar","0.3","64.8","2.2","82.9","85.1","25.8","4.3","0.0","0.0","12.8","2.3","0.2","15.3","12.4","0.0","0.0","80.2","0.9","22.0","13.7"
"102","1995","7","Maharashtra","Ahmednagar","0.1","55.8","0.7","66.6","67.3","20.1","4.7","0.0","0.0","15.6","4.3","0.8","20.7","4.6","0.0","0.0","81.5","1.8","22.5","14.8"
"102","1996","7","Maharashtra","Ahmednagar","0.0","74.7","0.4","78.0","78.4","48.0","3.9","0.0","0.0","14.6","4.7","0.8","20.1","12.3","0.0","0.0","72.1","1.7","30.7","17.1"
"102","1997","7","Maharashtra","Ahmednagar","0.3","76.7","2.2","80.4","82.6","26.6","4.7","0.0","0.0","14.6","4.5","0.8","19.9","11.4","0.0","0.0","46.8","3.5","34.8","17.2"
"102","1998","7","Maharashtra","Ahmednagar","0.3","74.0","2.3","80.7","83.0","27.8","5.1","0.0","0.0","14.8","3.5","1.8","20.1","18.1","0.0","0.2","75.0","3.5","29.2","18.8"
"102","1999","7","Maharashtra","Ahmednagar","0.7","76.2","0.7","75.0","75.7","25.9","5.9","0.0","0.0","17.7","4.8","1.5","24.0","17.4","0.0","0.3","81.1","4.2","31.4","19.0"
"102","2000","7","Maharashtra","Ahmednagar","0.0","86.0","0.3","72.6","72.9","46.4","8.3","0.0","0.0","18.8","5.1","1.5","25.4","13.8","0.0","0.1","81.6","6.9","43.0","9.5"
"102","2001","7","Maharashtra","Ahmednagar","0.0","84.7","0.1","71.6","71.7","21.0","8.0","0.0","0.0","18.6","4.7","1.6","24.9","13.1","0.0","0.1","64.9","4.1","50.7","10.6"
"102","2002","7","Maharashtra","Ahmednagar","0.8","68.5","0.1","69.8","69.9","22.5","7.4","0.0","0.0","18.5","4.7","1.6","24.8","10.8","0.0","0.1","61.1","3.4","68.5","10.5"
"102","2003","7","Maharashtra","Ahmednagar","0.0","34.2","0.0","42.9","42.9","18.7","0.0","0.0","0.0","22.3","0.0","0.0","0.0","1.2","0.0","0.0","0.0","3.3","0.0","0.0"
"102","2004","7","Maharashtra","Ahmednagar","0.0","84.1","0.0","58.4","58.4","20.9","3.1","0.0","0.0","30.1","0.0","0.0","0.0","10.8","0.0","0.0","22.7","6.0","0.0","0.0"
"102","2005","7","Maharashtra","Ahmednagar","0.0","101.7","0.0","68.7","68.7","16.7","3.1","0.0","0.0","36.7","0.0","0.0","0.0","10.6","0.0","0.0","0.0","4.6","0.0","0.0"
"102","2006","7","Maharashtra","Ahmednagar","0.0","151.3","0.0","74.6","74.6","16.0","1.1","0.0","0.0","48.0","0.0","0.0","0.0","9.3","0.0","0.0","0.0","3.7","0.0","0.0"
"102","2007","7","Maharashtra","Ahmednagar","0.0","130.7","0.0","72.6","72.6","14.6","1.6","0.0","0.0","45.4","0.0","0.0","0.0","5.4","0.0","0.0","0.0","3.4","0.0","0.0"
"102","2008","7","Maharashtra","Ahmednagar","0.0","137.8","0.0","80.5","80.5","5.8","3.1","0.0","0.0","49.1","0.0","0.0","0.0","6.1","0.0","0.0","0.0","4.3","0.0","0.0"
"103","1966","7","Maharashtra","Pune","3.0","8.8","0.0","45.4","45.4","13.9","1.1","0.0","0.0","3.5","1.1","1.1","5.7","1.7","0.0","0.0","12.6","3.9","2.1","3.4"
"103","1967","7","Maharashtra","Pune","3.0","8.8","0.5","49.4","49.9","13.9","1.0","0.0","0.0","3.5","1.1","3.5","8.1","1.7","0.1","0.1","12.6","3.9","17.5","3.04"
"103","1968","7","Maharashtra","Pune","2.6","11.4","0.2","47.9","48.1","5.3","0.5","0.0","0.0","4.7","0.7","0.5","5.9","1.3","0.1","0.0","17.4","6.4","17.5","3.2"
"103","1969","7","Maharashtra","Pune","2.8","14.1","0.1","37.0","37.1","9.0","0.8","0.0","0.0","4.2","0.2","0.8","5.2","0.8","0.0","0.0","17.8","5.5","15.9","3.3"
"103","1970","7","Maharashtra","Pune","3.7","15.8","0.0","47.3","47.3","13.4","1.1","0.0","0.0","5.7","0.2","0.2","6.1","1.1","0.3","0.0","16.2","7.6","20.0","4.0"
"103","1971","7","Maharashtra","Pune","3.6","16.4","0.5","48.2","48.7","5.0","1.2","0.0","0.0","3.8","0.2","1.2","5.2","1.7","0.0","0.0","15.3","6.5","18.4","2.5"
"103","1972","7","Maharashtra","Pune","3.9","16.1","0.5","41.0","41.5","12.9","1.4","0.0","0.0","4.6","0.2","0.0","4.8","3.7","0.1","0.0","20.0","5.6","17.6","2.3"
"103","1973","7","Maharashtra","Pune","4.1","19.5","0.5","56.6","57.1","13.4","2.8","0.0","0.0","4.5","0.5","0.1","5.1","2.7","0.1","0.0","17.7","1.6","20.8","3.0"
"103","1974","7","Maharashtra","Pune","3.3","21.4","0.4","62.4","62.8","13.1","2.1","0.0","0.0","4.9","0.1","0.2","5.2","3.6","0.1","0.0","22.1","4.3","22.8","4.4"
"103","1975","7","Maharashtra","Pune","3.9","22.9","2.9","66.6","69.5","12.2","1.7","0.0","0.0","5.3","0.1","0.1","5.5","3.7","0.1","0.0","24.1","3.7","24.1","4.4"
"103","1976","7","Maharashtra","Pune","4.0","26.3","3.5","51.6","55.1","12.4","2.0","0.0","0.0","5.1","0.0","0.1","5.2","3.2","0.1","0.0","24.8","3.2","24.3","4.0"
"103","1977","7","Maharashtra","Pune","3.9","22.2","2.9","59.8","62.7","12.5","2.5","0.0","0.0","4.7","1.1","2.6","8.4","6.1","1.7","0.0","23.4","3.9","27.1","3.9"
"103","1978","7","Maharashtra","Pune","5.3","25.6","6.9","59.7","66.6","11.8","3.7","0.0","0.0","5.2","1.4","2.6","9.2","6.3","1.0","0.0","22.4","11.0","28.0","4.6"
"103","1979","7","Maharashtra","Pune","5.6","25.7","8.7","63.6","72.3","11.3","2.8","0.0","0.0","5.3","1.5","2.4","9.2","6.5","1.0","0.0","23.2","6.3","28.8","4.9"
"103","1980","7","Maharashtra","Pune","5.4","31.0","8.2","62.9","71.1","11.6","1.9","0.0","0.0","5.2","1.4","1.9","8.5","6.7","1.0","0.0","25.3","5.6","27.9","4.9"
"103","1981","7","Maharashtra","Pune","5.1","33.2","8.4","59.9","68.3","12.4","2.2","0.0","0.0","4.7","1.8","1.7","8.2","3.9","1.0","0.0","26.9","5.4","30.6","5.1"
"103","1982","7","Maharashtra","Pune","5.2","19.3","6.7","63.4","70.1","10.9","2.4","0.1","0.0","12.1","1.3","1.9","15.3","3.2","0.0","0.0","28.4","3.0","33.1","4.7"
"103","1983","7","Maharashtra","Pune","5.2","21.3","5.7","62.6","68.3","9.8","2.4","0.0","0.0","12.7","1.3","2.2","16.2","3.1","0.0","0.0","29.0","2.1","32.8","6.1"
"103","1984","7","Maharashtra","Pune","2.4","20.6","5.3","87.4","92.7","7.8","2.8","0.0","0.0","6.1","1.1","1.8","9.0","5.7","0.0","0.0","28.6","1.8","30.4","6.2"
"103","1985","7","Maharashtra","Pune","2.3","25.6","5.4","87.8","93.2","7.9","2.3","0.0","0.0","6.0","1.1","1.8","8.9","5.3","0.0","0.0","24.8","1.6","30.7","6.4"
"103","1986","7","Maharashtra","Pune","2.4","25.3","5.1","87.9","93.0","8.1","3.4","0.0","0.0","6.4","1.1","2.1","9.6","6.3","0.0","0.0","29.1","1.4","30.4","6.2"
"103","1987","7","Maharashtra","Pune","1.8","26.3","1.6","60.3","61.9","11.0","2.4","0.0","0.0","7.7","1.8","4.4","13.9","11.2","0.0","0.0","34.7","0.1","29.4","5.7"
"103","1988","7","Maharashtra","Pune","2.1","31.2","1.9","64.4","66.3","11.3","3.6","0.0","0.0","11.8","1.5","1.6","14.9","6.9","0.0","0.0","37.0","0.2","43.0","4.0"
"103","1989","7","Maharashtra","Pune","1.8","35.8","1.7","69.7","71.4","13.1","5.2","1.3","0.0","10.8","2.1","3.3","16.2","5.1","0.4","0.1","44.4","0.1","35.4","8.9"
"103","1990","7","Maharashtra","Pune","3.0","35.0","2.2","66.9","69.1","13.1","4.6","0.0","0.0","8.1","1.5","4.2","13.8","10.5","0.1","0.0","45.2","0.0","45.1","6.6"
"103","1991","7","Maharashtra","Pune","2.4","40.4","2.2","72.7","74.9","19.2","5.8","0.0","0.0","9.0","1.5","5.5","16.0","10.7","0.2","0.1","52.0","0.1","44.4","7.6"
"103","1992","7","Maharashtra","Pune","0.7","42.0","1.0","66.7","67.7","15.7","5.3","0.0","0.0","22.8","0.8","2.4","26.0","9.9","0.0","0.0","44.2","0.0","57.9","5.6"
"103","1993","7","Maharashtra","Pune","1.4","36.9","0.4","74.8","75.2","13.4","3.2","0.0","0.0","22.4","0.4","1.4","24.2","6.2","0.0","0.0","42.4","0.0","66.3","1.5"
"103","1994","7","Maharashtra","Pune","0.9","43.0","0.2","56.0","56.2","13.7","4.7","0.0","0.0","23.3","0.2","4.0","27.5","6.7","0.0","0.0","52.6","0.1","58.8","7.2"
"103","1995","7","Maharashtra","Pune","0.8","34.3","0.3","64.4","64.7","7.7","7.1","0.0","0.0","18.2","0.5","2.8","21.5","4.3","0.0","0.0","57.1","0.1","54.9","9.9"
"103","1996","7","Maharashtra","Pune","0.8","38.6","0.4","67.4","67.8","21.6","9.0","0.0","0.0","17.8","1.0","3.4","22.2","5.8","0.0","0.0","62.2","0.0","63.5","11.7"
"103","1997","7","Maharashtra","Pune","2.2","41.0","0.3","64.4","64.7","10.5","9.2","0.0","0.0","17.8","1.0","3.6","22.4","7.2","0.0","0.0","42.5","0.2","67.8","11.7"
"103","1998","7","Maharashtra","Pune","2.5","38.9","0.3","64.9","65.2","10.6","8.7","0.0","0.0","17.6","1.4","3.1","22.1","9.2","0.0","0.0","62.6","0.2","67.1","15.7"
"103","1999","7","Maharashtra","Pune","2.7","36.9","0.6","65.3","65.9","11.9","9.0","0.0","0.0","14.2","1.8","3.5","19.5","7.2","0.1","0.0","60.6","0.4","74.1","16.5"
"103","2000","7","Maharashtra","Pune","0.5","45.3","0.3","73.9","74.2","22.0","8.2","0.0","0.0","14.8","2.1","4.2","21.1","7.4","0.1","0.0","66.8","0.7","71.8","23.7"
"103","2001","7","Maharashtra","Pune","0.5","47.0","0.3","66.5","66.8","22.0","8.2","0.0","0.0","14.5","2.1","4.3","20.9","7.5","0.1","0.0","66.8","0.2","81.1","24.0"
"103","2002","7","Maharashtra","Pune","2.6","41.6","0.7","62.5","63.2","11.6","7.9","0.0","0.0","14.5","2.1","4.2","20.8","4.9","0.1","0.0","65.6","0.2","90.5","23.8"
"103","2003","7","Maharashtra","Pune","0.5","30.1","0.4","43.1","43.5","15.7","0.0","0.0","0.0","16.5","0.0","0.0","0.0","1.9","0.0","0.0","0.0","0.0","0.0","0.0"
"103","2004","7","Maharashtra","Pune","0.6","42.6","0.2","49.3","49.5","18.3","2.1","0.0","0.0","19.6","0.0","0.0","0.0","7.2","0.0","0.0","38.2","0.0","0.0","0.0"
"103","2005","7","Maharashtra","Pune","0.6","56.1","0.2","56.7","56.9","18.8","2.1","0.0","0.0","24.9","0.0","0.0","0.0","7.4","0.0","0.0","0.0","0.0","0.0","0.0"
"103","2006","7","Maharashtra","Pune","0.6","66.9","0.1","55.6","55.7","20.2","1.9","0.0","0.0","23.7","0.0","0.0","0.0","7.9","0.0","0.0","0.0","0.0","0.0","0.0"
"103","2007","7","Maharashtra","Pune","0.6","65.6","0.1","56.6","56.7","20.2","1.5","0.0","0.0","25.4","0.0","0.0","0.0","6.9","0.0","0.0","0.0","0.0","0.0","0.0"
"103","2008","7","Maharashtra","Pune","0.5","54.5","0.1","64.0","64.1","7.8","1.1","0.0","0.0","21.4","0.0","0.0","0.0","6.1","0.0","0.0","0.0","0.0","0.0","0.0"
"104","1966","7","Maharashtra","Satara","11.6","11.4","1.1","30.7","31.8","9.3","1.0","0.0","0.0","4.3","0.5","0.7","5.5","0.7","0.0","0.0","10.8","2.6","2.6","1.34"
"104","1967","7","Maharashtra","Satara","11.6","11.4","1.2","28.6","29.8","9.3","1.0","0.0","0.0","4.3","0.5","0.4","5.2","0.7","0.0","0.0","10.8","2.6","12.3","1.54"
"104","1968","7","Maharashtra","Satara","13.7","11.4","0.8","28.3","29.1","8.5","0.7","0.0","0.0","4.9","0.2","3.2","8.3","0.6","0.0","0.0","12.7","6.4","8.1","1.7"
"104","1969","7","Maharashtra","Satara","12.5","10.8","0.9","29.1","30.0","7.6","0.6","0.0","0.0","5.3","0.8","1.8","7.9","0.3","0.0","0.0","14.3","6.2","7.5","1.3"
"104","1970","7","Maharashtra","Satara","10.5","11.7","1.5","21.9","23.4","7.1","0.9","0.0","0.0","3.0","0.4","1.3","4.7","0.3","0.0","0.0","13.4","7.2","8.1","1.3"
"104","1971","7","Maharashtra","Satara","15.2","14.1","1.4","30.3","31.7","6.4","0.8","0.0","0.0","4.2","0.4","1.1","5.7","0.4","0.0","0.0","13.5","6.4","6.6","1.0"
"104","1972","7","Maharashtra","Satara","13.8","10.9","0.5","22.6","23.1","3.3","0.5","0.0","0.0","2.8","0.1","0.5","3.4","0.2","0.0","0.0","14.5","5.4","5.6","0.9"
"104","1973","7","Maharashtra","Satara","13.7","10.7","0.9","27.3","28.2","10.8","1.0","0.0","0.0","3.2","0.3","0.8","4.3","0.4","0.0","0.0","14.7","1.2","5.6","1.4"
"104","1974","7","Maharashtra","Satara","14.7","10.9","0.8","30.2","31.0","9.4","1.0","0.0","0.0","3.6","0.4","1.1","5.1","0.3","0.0","0.0","16.4","4.7","5.6","1.6"
"104","1975","7","Maharashtra","Satara","15.3","12.0","1.3","31.2","32.5","9.9","1.0","0.0","0.0","3.5","0.1","2.2","5.8","0.7","0.0","0.0","17.0","5.7","5.1","1.3"
"104","1976","7","Maharashtra","Satara","16.6","12.4","5.0","30.9","35.9","7.5","1.0","0.0","0.0","3.6","0.0","1.2","4.8","0.4","0.0","0.0","17.6","4.5","5.6","1.2"
"104","1977","7","Maharashtra","Satara","18.2","16.7","4.3","29.1","33.4","10.7","0.7","0.0","0.0","4.1","0.2","0.5","4.8","0.5","0.0","0.0","18.3","4.9","5.7","1.1"
"104","1978","7","Maharashtra","Satara","16.5","16.1","5.6","32.0","37.6","10.0","1.4","0.0","0.0","3.8","0.2","0.5","4.5","0.6","0.0","0.0","19.6","6.9","6.4","1.2"
"104","1979","7","Maharashtra","Satara","14.8","17.4","5.3","37.8","43.1","7.1","1.1","0.0","0.0","4.2","0.2","0.7","5.1","0.3","0.0","0.0","19.8","6.3","7.4","1.2"
"104","1980","7","Maharashtra","Satara","9.9","19.0","5.2","37.4","42.6","5.7","0.0","0.0","0.0","4.5","0.3","0.6","5.4","0.4","0.0","0.0","21.1","5.6","6.5","1.7"
"104","1981","7","Maharashtra","Satara","9.8","18.9","5.1","39.6","44.7","7.5","1.3","0.0","0.0","4.9","0.2","0.9","6.0","0.6","0.0","0.0","27.5","5.4","7.2","1.5"
"104","1982","7","Maharashtra","Satara","15.3","15.2","2.8","39.5","42.3","8.8","0.9","0.0","0.0","4.1","0.1","2.5","6.7","0.8","0.0","0.0","28.3","2.8","7.0","1.1"
"104","1983","7","Maharashtra","Satara","14.3","16.6","3.8","42.6","46.4","11.5","1.1","0.0","0.0","3.7","0.2","3.4","7.3","0.9","0.0","0.0","28.3","3.4","8.5","0.6"
"104","1984","7","Maharashtra","Satara","15.6","16.2","3.2","42.8","46.0","11.9","0.6","0.0","0.0","4.3","0.2","4.1","8.6","1.5","0.0","0.0","28.6","1.3","9.5","1.3"
"104","1985","7","Maharashtra","Satara","15.2","16.5","3.2","43.0","46.2","12.1","0.6","0.0","0.0","4.2","0.2","4.1","8.5","3.2","0.0","0.0","19.3","1.2","9.4","1.1"
"104","1986","7","Maharashtra","Satara","15.1","16.1","3.5","43.4","46.9","11.9","0.9","0.0","0.0","4.1","0.2","4.6","8.9","2.7","0.0","0.0","28.6","1.2","9.3","0.9"
"104","1987","7","Maharashtra","Satara","15.5","15.1","4.5","40.5","45.0","13.7","1.3","0.0","0.0","3.9","0.5","0.4","4.8","5.1","0.0","0.0","31.9","0.4","11.3","5.5"
"104","1988","7","Maharashtra","Satara","15.4","18.2","3.6","41.4","45.0","2.3","1.6","0.0","0.0","4.3","0.5","0.3","5.1","3.0","0.0","0.0","34.2","1.1","17.2","2.3"
"104","1989","7","Maharashtra","Satara","15.9","19.4","3.8","40.7","44.5","2.5","1.5","0.0","0.0","4.8","0.2","0.4","5.4","2.8","0.0","0.0","38.6","0.8","17.6","2.1"
"104","1990","7","Maharashtra","Satara","16.3","12.2","3.4","54.8","58.2","2.4","0.7","0.0","0.0","5.1","0.3","0.4","5.8","3.1","0.0","0.0","46.1","0.9","20.1","2.3"
"104","1991","7","Maharashtra","Satara","16.1","27.1","3.2","62.8","66.0","4.4","0.8","0.0","0.0","5.1","0.3","2.8","8.2","5.6","0.0","0.0","49.8","1.0","15.1","2.3"
"104","1992","7","Maharashtra","Satara","18.1","21.9","3.0","62.3","65.3","5.8","1.1","0.0","0.0","4.5","0.3","1.1","5.9","4.9","0.0","0.0","49.3","1.2","17.5","2.7"
"104","1993","7","Maharashtra","Satara","9.6","25.7","4.3","45.6","49.9","1.3","1.7","0.0","0.0","8.2","0.2","1.0","9.4","3.9","0.0","0.0","43.3","0.5","12.6","1.8"
"104","1994","7","Maharashtra","Satara","14.9","16.7","3.2","52.9","56.1","5.0","1.7","0.0","0.0","10.3","0.1","4.0","14.4","3.0","0.0","0.0","50.4","1.4","14.9","2.1"
